application_id,start_date,completion_date,city
10039869,2019-06-19T21:20:59.214Z,2019-06-21T01:10:16.921Z,Chicago
10039870,2019-06-19T21:28:18.439Z,,Atlanta
10039871,2019-06-19T21:29:31.933Z,2019-06-20T16:58:50.502Z,Chicago
10039872,2019-06-19T21:44:18.999Z,2019-06-19T22:01:56.529Z,Atlanta
10039873,2019-06-19T22:06:09.788Z,2019-06-19T22:52:09.498Z,Chicago
10039874,2019-06-19T22:23:46.459Z,2019-06-19T22:57:20.104Z,Chicago
10039875,2019-06-19T22:39:23.531Z,2019-06-19T23:00:54.331Z,Chicago
10039876,2019-06-19T22:52:49.806Z,,Los Angeles
10039877,2019-06-19T22:55:26.283Z,,Los Angeles
10039878,2019-06-19T22:57:54.248Z,2019-06-19T23:18:27.272Z,Los Angeles
10039879,2019-06-19T23:13:41.872Z,,Los Angeles
10039880,2019-06-19T23:20:04.259Z,,Atlanta
10039881,2019-06-19T23:34:40.769Z,2019-06-19T23:55:01.096Z,Chicago
10039882,2019-06-20T00:01:06.845Z,2019-06-20T00:26:45.377Z,Chicago
10039883,2019-06-20T01:52:36.780Z,2019-06-20T02:10:26.973Z,Atlanta
10039884,2019-06-20T02:03:50.586Z,2019-06-20T02:37:00.381Z,Atlanta
10039885,2019-06-20T04:11:19.608Z,2020-01-18T16:46:40.871Z,Atlanta
10039886,2019-06-20T04:35:11.393Z,2019-06-20T04:50:47.190Z,Atlanta
10039887,2019-06-20T04:37:56.247Z,2019-06-20T05:09:47.185Z,Atlanta
10039888,2019-06-20T05:08:44.873Z,2019-07-17T15:01:48.592Z,Chicago
10039889,2019-06-20T06:12:35.435Z,2019-06-20T06:29:16.573Z,Los Angeles
10039890,2019-06-20T08:58:19.329Z,2019-06-20T09:42:40.809Z,Chicago
10039891,2019-06-20T09:13:43.940Z,2019-06-20T09:39:46.520Z,Chicago
10039892,2019-06-20T10:07:56.213Z,2019-06-20T14:55:55.950Z,Atlanta
10039893,2019-06-20T11:05:40.953Z,2019-06-20T11:25:24.905Z,Atlanta
10039894,2019-06-20T13:11:12.156Z,2019-06-26T17:51:37.679Z,Chicago
10039895,2019-06-20T14:01:14.035Z,2019-06-20T14:16:13.195Z,Chicago
10039896,2019-06-20T14:12:38.390Z,2019-06-20T15:05:34.767Z,Chicago
10039897,2019-06-20T14:47:14.806Z,,Los Angeles
10039898,2019-06-20T16:09:47.711Z,2019-06-20T16:23:12.393Z,Atlanta
10039899,2019-06-20T16:40:39.838Z,,Atlanta
10039900,2019-06-20T16:44:41.285Z,2019-06-20T17:03:05.371Z,Atlanta
10039901,2019-06-20T16:49:32.148Z,,Atlanta
10039902,2019-06-20T17:29:57.217Z,2019-06-20T17:46:36.955Z,Atlanta
10039903,2019-06-20T17:30:09.569Z,2019-06-20T18:08:07.902Z,Chicago
10039904,2019-06-20T17:44:26.024Z,2019-06-20T18:01:02.799Z,Atlanta
10039905,2019-06-20T18:41:30.532Z,,Atlanta
10039906,2019-06-20T18:45:16.790Z,2019-06-20T18:56:55.839Z,Chicago
10039907,2019-06-20T18:46:59.694Z,,Atlanta
10039908,2019-06-20T19:03:17.680Z,2019-06-20T19:19:49.608Z,Chicago
10039909,2019-06-20T19:44:49.129Z,2019-06-20T20:01:18.398Z,Los Angeles
10039910,2019-06-20T19:54:10.961Z,2019-06-20T20:16:01.975Z,Atlanta
10039911,2019-06-20T20:32:13.525Z,2019-06-20T21:05:13.747Z,Atlanta
10039912,2019-06-20T20:40:03.857Z,2019-07-03T16:44:27.065Z,Chicago
10039913,2019-06-20T21:00:56.628Z,2019-06-20T21:21:23.174Z,Atlanta
10039914,2019-06-20T21:06:31.359Z,2019-06-20T21:39:55.279Z,Chicago
10039915,2019-06-20T21:13:52.959Z,,Chicago
10039916,2019-06-20T21:45:44.150Z,2019-06-20T21:56:13.871Z,Atlanta
10039917,2019-06-20T22:10:17.930Z,,Chicago
10039918,2019-06-20T22:40:42.956Z,2019-06-20T23:38:58.619Z,Atlanta
10039919,2019-06-20T22:40:53.034Z,,Atlanta
10039920,2019-06-20T23:04:57.055Z,,Chicago
10039921,2019-06-20T23:06:35.849Z,2019-06-20T23:28:05.175Z,Chicago
10039922,2019-06-21T00:01:08.345Z,2019-06-21T13:45:47.517Z,Atlanta
10039923,2019-06-21T00:10:33.732Z,2019-06-21T00:35:08.107Z,Atlanta
10039924,2019-06-21T00:30:17.825Z,2019-06-21T00:53:49.515Z,Chicago
10039925,2019-06-21T00:42:30.808Z,2019-06-21T01:02:15.238Z,Los Angeles
10039926,2019-06-21T01:19:29.879Z,2019-06-21T01:36:23.260Z,Atlanta
10039927,2019-06-21T01:32:47.340Z,2019-06-21T01:44:30.605Z,Los Angeles
10039928,2019-06-21T02:38:54.321Z,2019-06-21T03:05:55.773Z,Atlanta
10039929,2019-06-21T02:41:01.711Z,2019-06-21T02:59:13.880Z,Los Angeles
10039930,2019-06-21T03:00:56.177Z,2019-06-21T06:37:35.753Z,Chicago
10039931,2019-06-21T03:02:50.455Z,2019-06-21T03:30:46.094Z,Atlanta
10039932,2019-06-21T04:18:07.066Z,,Atlanta
10039933,2019-06-21T04:41:43.514Z,2019-06-21T04:50:35.661Z,Los Angeles
10039934,2019-06-21T06:04:16.808Z,2019-06-21T06:43:19.716Z,Atlanta
10039935,2019-06-21T06:40:22.477Z,,Atlanta
10039936,2019-06-21T13:48:54.513Z,2019-06-21T14:06:47.513Z,Chicago
10039937,2019-06-21T14:34:13.582Z,2019-06-21T16:00:36.638Z,Atlanta
10039938,2019-06-21T15:22:01.509Z,,Chicago
10039939,2019-06-21T15:40:34.503Z,2019-06-21T16:38:05.915Z,Chicago
10039940,2019-06-21T16:24:34.001Z,2019-06-21T16:56:19.564Z,Los Angeles
10039941,2019-06-21T16:27:38.378Z,2019-06-21T16:46:31.673Z,Los Angeles
10039942,2019-06-21T16:43:04.423Z,,Atlanta
10039943,2019-06-21T16:54:24.883Z,2019-06-21T20:28:31.213Z,Chicago
10039944,2019-06-21T16:56:45.248Z,2019-06-21T17:31:25.769Z,Atlanta
10039945,2019-06-21T17:27:31.858Z,,Atlanta
10039946,2019-06-21T18:33:04.298Z,2019-06-21T18:50:35.716Z,Chicago
10039947,2019-06-21T20:06:05.805Z,2019-06-21T20:23:10.936Z,Los Angeles
10039948,2019-06-21T20:31:36.866Z,,Chicago
10039949,2019-06-21T20:32:09.888Z,2019-06-21T20:58:11.165Z,Chicago
10039950,2019-06-21T21:07:48.547Z,,Atlanta
10039951,2019-06-21T21:28:54.355Z,2019-06-21T21:48:37.695Z,Atlanta
10039952,2019-06-21T21:49:04.553Z,,Atlanta
10039953,2019-06-21T22:09:32.406Z,,Chicago
10039954,2019-06-21T22:34:25.361Z,2019-06-21T22:49:22.555Z,Atlanta
10039955,2019-06-21T22:49:23.290Z,2019-10-03T18:30:30.517Z,Chicago
10039956,2019-06-21T22:50:52.549Z,2019-06-22T00:27:19.894Z,Chicago
10039957,2019-06-21T23:06:59.957Z,2019-06-21T23:50:44.461Z,Atlanta
10039958,2019-06-21T23:57:26.219Z,2019-06-22T00:19:23.259Z,Chicago
10039959,2019-06-22T00:57:03.662Z,,Chicago
10039960,2019-06-22T01:03:08.093Z,2019-06-22T01:36:23.655Z,Chicago
10039961,2019-06-22T01:16:12.116Z,,Chicago
10039962,2019-06-22T05:41:31.887Z,2019-06-23T05:33:24.904Z,Los Angeles
10039963,2019-06-22T07:44:28.952Z,,Atlanta
10039964,2019-06-22T07:45:14.668Z,,Atlanta
10039965,2019-06-22T09:34:04.416Z,2019-06-27T09:29:49.955Z,Chicago
10039966,2019-06-22T11:42:33.457Z,2019-06-22T22:00:25.953Z,Los Angeles
10039967,2019-06-22T13:00:13.573Z,2019-06-22T13:30:30.375Z,Atlanta
10039968,2019-06-22T14:16:19.505Z,2019-06-22T14:35:29.978Z,Atlanta
10039969,2019-06-22T14:35:25.452Z,2019-06-22T15:00:45.571Z,Atlanta
10039970,2019-06-22T15:44:39.360Z,,Chicago
10039971,2019-06-22T17:20:08.060Z,,Los Angeles
10039972,2019-06-22T18:46:05.275Z,2019-06-22T19:02:36.455Z,Atlanta
10039973,2019-06-22T19:11:35.182Z,2019-06-22T19:36:09.479Z,Chicago
10039974,2019-06-22T21:00:10.839Z,2019-06-22T21:21:08.678Z,Los Angeles
10039975,2019-06-22T21:41:57.177Z,2019-06-22T22:00:12.961Z,Atlanta
10039976,2019-06-22T21:49:23.372Z,2019-06-22T22:03:38.752Z,Chicago
10039977,2019-06-22T21:57:30.107Z,2019-06-22T22:31:33.380Z,Atlanta
10039978,2019-06-22T23:58:18.969Z,2019-06-23T00:43:36.810Z,Chicago
10039979,2019-06-23T00:00:58.867Z,,Chicago
10039980,2019-06-23T00:03:18.270Z,,Chicago
10039981,2019-06-23T00:08:05.307Z,2019-06-23T00:35:27.612Z,Atlanta
10039982,2019-06-23T01:57:49.015Z,2019-06-23T02:15:05.959Z,Atlanta
10039983,2019-06-23T02:12:21.898Z,2019-06-23T02:44:18.765Z,Los Angeles
10039984,2019-06-23T02:41:19.227Z,2019-06-23T03:04:37.973Z,Chicago
10039985,2019-06-23T03:56:39.945Z,2019-06-23T04:16:16.861Z,Atlanta
10039986,2019-06-23T04:51:41.781Z,2019-07-14T22:34:15.621Z,Atlanta
10039987,2019-06-23T05:37:53.344Z,2019-06-23T06:01:28.676Z,Los Angeles
10039988,2019-06-23T06:52:28.644Z,2019-12-12T18:29:25.755Z,Atlanta
10039989,2019-06-23T10:14:09.131Z,2019-06-23T10:29:04.850Z,Los Angeles
10039990,2019-06-23T10:16:24.459Z,2019-10-24T21:05:49.363Z,Atlanta
10039991,2019-06-23T13:27:15.657Z,,Atlanta
10039992,2019-06-23T14:39:21.857Z,2019-06-23T14:58:48.419Z,Atlanta
10039993,2019-06-23T15:06:34.675Z,,Atlanta
10039994,2019-06-23T15:57:11.285Z,2019-06-23T16:10:21.906Z,Atlanta
10039995,2019-06-23T16:56:11.812Z,2019-06-23T17:15:42.580Z,Chicago
10039996,2019-06-23T16:59:20.167Z,2019-06-23T17:28:05.586Z,Atlanta
10039997,2019-06-23T17:04:35.582Z,2019-06-23T17:43:16.352Z,Atlanta
10039998,2019-06-23T17:09:28.572Z,2019-06-23T17:24:11.076Z,Los Angeles
10039999,2019-06-23T17:29:12.283Z,2019-06-23T17:45:37.670Z,Chicago
10040000,2019-06-23T18:53:05.310Z,2019-07-02T21:44:36.457Z,Chicago
10040001,2019-06-23T20:13:09.475Z,2019-06-23T20:44:55.343Z,Atlanta
10040002,2019-06-23T21:08:55.339Z,,Chicago
10040003,2019-06-23T23:31:10.597Z,2019-06-24T00:18:23.046Z,Los Angeles
10040004,2019-06-23T23:38:21.375Z,2019-06-24T00:02:16.808Z,Chicago
10040005,2019-06-23T23:39:25.224Z,2019-06-23T23:57:02.251Z,Atlanta
10040006,2019-06-24T01:56:23.809Z,2019-06-24T02:09:30.887Z,Chicago
10040007,2019-06-24T05:48:55.005Z,,Chicago
10040008,2019-06-24T06:16:24.669Z,2019-06-24T16:39:34.883Z,Atlanta
10040009,2019-06-24T10:10:53.466Z,2019-06-24T11:34:27.100Z,Chicago
10040010,2019-06-24T12:55:47.052Z,,Chicago
10040011,2019-06-24T13:12:44.444Z,,Chicago
10040012,2019-06-24T13:54:17.136Z,2019-06-24T14:11:08.762Z,Atlanta
10040013,2019-06-24T14:04:56.868Z,2019-06-24T14:20:01.879Z,Atlanta
10040014,2019-06-24T14:34:07.561Z,2019-06-24T15:07:33.509Z,Atlanta
10040015,2019-06-24T15:37:20.747Z,2019-06-25T16:00:00.059Z,Chicago
10040016,2019-06-24T16:04:03.500Z,,Chicago
10040017,2019-06-24T16:40:48.653Z,2019-06-24T17:10:43.827Z,Atlanta
10040018,2019-06-24T17:15:19.538Z,2019-06-24T17:50:19.441Z,Los Angeles
10040019,2019-06-24T17:29:19.066Z,2019-06-24T17:42:06.064Z,Atlanta
10040020,2019-06-24T17:47:04.185Z,2019-06-24T18:10:16.863Z,Los Angeles
10040021,2019-06-24T17:49:58.740Z,,Atlanta
10040022,2019-06-24T18:25:26.151Z,,Atlanta
10040023,2019-06-24T18:29:06.561Z,2019-06-24T19:33:01.603Z,Chicago
10040024,2019-06-24T18:51:42.091Z,2019-06-24T22:54:56.657Z,Atlanta
10040025,2019-06-24T19:26:31.409Z,2019-06-24T21:30:22.832Z,Atlanta
10040026,2019-06-24T19:54:09.095Z,2019-06-24T20:08:57.100Z,Atlanta
10040027,2019-06-24T20:07:28.187Z,2019-06-25T15:24:56.674Z,Atlanta
10040028,2019-06-24T20:18:52.721Z,2019-06-24T20:55:40.232Z,Chicago
10040029,2019-06-24T20:26:05.778Z,2019-06-24T20:39:16.308Z,Chicago
10040030,2019-06-24T21:01:26.673Z,,Los Angeles
10040031,2019-06-24T22:45:10.174Z,2019-06-24T23:28:14.779Z,Atlanta
10040032,2019-06-24T22:48:28.708Z,2019-06-24T23:11:10.517Z,Los Angeles
10040033,2019-06-24T23:07:19.987Z,2019-06-24T23:25:02.221Z,Chicago
10040034,2019-06-24T23:10:47.519Z,2019-06-24T23:36:05.934Z,Chicago
10040035,2019-06-24T23:21:40.831Z,,Chicago
10040036,2019-06-24T23:35:08.407Z,2019-06-24T23:49:47.553Z,Chicago
10040037,2019-06-24T23:57:47.652Z,2019-06-25T00:12:46.713Z,Atlanta
10040038,2019-06-25T00:05:03.489Z,2019-06-25T00:19:14.610Z,Chicago
10040039,2019-06-25T00:47:35.021Z,,Los Angeles
10040040,2019-06-25T01:05:40.665Z,2020-01-08T01:08:28.351Z,Atlanta
10040041,2019-06-25T02:14:03.589Z,2019-06-25T17:03:21.380Z,Chicago
10040042,2019-06-25T02:53:07.039Z,2019-06-25T03:14:12.282Z,Chicago
10040043,2019-06-25T05:48:55.094Z,2019-06-25T20:52:25.957Z,Chicago
10040044,2019-06-25T06:07:19.828Z,2019-06-25T06:21:36.370Z,Atlanta
10040045,2019-06-25T07:47:16.715Z,,Chicago
10040046,2019-06-25T11:55:56.170Z,2019-06-25T14:06:41.890Z,Atlanta
10040047,2019-06-25T12:04:15.714Z,2019-06-25T12:23:17.678Z,Chicago
10040048,2019-06-25T12:12:06.682Z,2019-06-25T13:27:47.746Z,Atlanta
10040049,2019-06-25T12:32:27.322Z,2019-06-25T12:55:08.646Z,Los Angeles
10040050,2019-06-25T12:41:57.466Z,2019-06-25T12:58:47.619Z,Chicago
10040051,2019-06-25T12:54:50.075Z,2019-06-25T14:47:01.940Z,Atlanta
10040052,2019-06-25T13:09:13.453Z,2019-06-25T14:53:49.095Z,Atlanta
10040053,2019-06-25T13:23:12.286Z,2019-06-25T13:57:56.331Z,Atlanta
10040054,2019-06-25T13:42:29.400Z,2019-06-25T14:09:03.479Z,Chicago
10040055,2019-06-25T13:45:50.701Z,2019-06-25T14:14:08.714Z,Los Angeles
10040056,2019-06-25T13:52:23.643Z,,Chicago
10040057,2019-06-25T13:53:34.538Z,,Chicago
10040058,2019-06-25T13:54:31.141Z,2019-06-25T14:17:06.796Z,Chicago
10040059,2019-06-25T14:10:15.155Z,2019-06-25T14:29:05.257Z,Chicago
10040060,2019-06-25T14:10:39.462Z,,Chicago
10040061,2019-06-25T14:28:24.291Z,2019-06-25T14:58:22.875Z,Chicago
10040062,2019-06-25T14:39:49.522Z,2019-06-25T14:51:09.983Z,Chicago
10040063,2019-06-25T14:46:59.522Z,2019-06-25T15:09:50.461Z,Atlanta
10040064,2019-06-25T15:01:42.459Z,2019-06-25T15:28:32.925Z,Chicago
10040065,2019-06-25T15:07:54.430Z,2019-06-25T15:41:23.486Z,Chicago
10040066,2019-06-25T15:10:52.129Z,2019-06-25T15:35:00.208Z,Atlanta
10040067,2019-06-25T15:14:19.735Z,,Atlanta
10040068,2019-06-25T15:30:22.406Z,2019-06-25T15:56:26.147Z,Chicago
10040069,2019-06-25T15:30:43.564Z,,Chicago
10040070,2019-06-25T15:30:57.261Z,,Chicago
10040071,2019-06-25T15:31:47.518Z,2019-06-25T15:58:40.945Z,Chicago
10040072,2019-06-25T15:35:28.555Z,,Chicago
10040073,2019-06-25T16:34:46.952Z,2019-06-25T16:58:20.190Z,Los Angeles
10040074,2019-06-25T16:44:16.843Z,2019-06-25T20:40:38.711Z,Los Angeles
10040075,2019-06-25T16:50:33.654Z,2019-06-25T17:00:47.830Z,Chicago
10040076,2019-06-25T16:57:37.318Z,,Atlanta
10040077,2019-06-25T17:38:26.462Z,2019-06-25T17:58:22.955Z,Chicago
10040078,2019-06-25T17:49:15.909Z,2019-06-26T07:50:26.086Z,Los Angeles
10040079,2019-06-25T18:07:13.025Z,2019-06-25T18:27:44.475Z,Chicago
10040080,2019-06-25T18:53:11.610Z,2019-06-25T19:44:23.058Z,Chicago
10040081,2019-06-25T19:31:50.028Z,2019-06-25T19:48:41.574Z,Atlanta
10040082,2019-06-25T19:52:00.770Z,2019-06-25T20:14:33.854Z,Atlanta
10040083,2019-06-25T20:51:42.803Z,2019-06-25T21:16:47.060Z,Los Angeles
10040084,2019-06-25T21:17:26.544Z,,Chicago
10040085,2019-06-25T21:24:54.008Z,2019-06-25T21:41:25.153Z,Los Angeles
10040086,2019-06-25T21:57:34.336Z,2019-06-25T22:20:22.466Z,Chicago
10040087,2019-06-25T21:58:25.172Z,2019-06-25T22:21:47.070Z,Atlanta
10040088,2019-06-25T23:16:00.797Z,2019-06-25T23:38:43.645Z,Los Angeles
10040089,2019-06-25T23:39:57.777Z,2019-06-26T00:13:17.803Z,Chicago
10040090,2019-06-26T00:46:43.542Z,2019-06-26T01:07:42.625Z,Chicago
10040091,2019-06-26T01:51:02.993Z,2019-06-26T02:12:55.534Z,Atlanta
10040092,2019-06-26T02:08:37.643Z,,Chicago
10040093,2019-06-26T05:59:06.454Z,2019-06-26T06:12:29.132Z,Los Angeles
10040094,2019-06-26T06:30:57.735Z,2019-06-26T06:54:37.318Z,Los Angeles
10040095,2019-06-26T12:01:36.830Z,2019-06-26T12:15:56.959Z,Chicago
10040096,2019-06-26T12:02:29.143Z,2019-06-26T12:32:03.617Z,Atlanta
10040097,2019-06-26T13:38:59.698Z,2019-11-01T10:15:53.449Z,Atlanta
10040098,2019-06-26T14:17:28.471Z,,Chicago
10040099,2019-06-26T15:46:33.038Z,2019-06-26T16:03:24.852Z,Chicago
10040100,2019-06-26T15:54:36.857Z,2019-06-26T16:09:40.421Z,Chicago
10040101,2019-06-26T16:36:02.573Z,2019-06-26T17:32:26.480Z,Chicago
10040102,2019-06-26T17:06:14.616Z,2019-06-26T17:26:26.031Z,Atlanta
10040103,2019-06-26T17:35:01.262Z,,Chicago
10040104,2019-06-26T17:40:28.925Z,2019-06-26T18:03:51.945Z,Los Angeles
10040105,2019-06-26T17:43:35.682Z,2019-06-26T18:04:45.605Z,Chicago
10040106,2019-06-26T17:49:08.246Z,2019-06-26T18:10:21.917Z,Atlanta
10040107,2019-06-26T18:05:09.373Z,2019-06-26T21:24:40.084Z,Chicago
10040108,2019-06-26T18:10:38.271Z,2019-06-26T19:23:41.067Z,Atlanta
10040109,2019-06-26T18:12:58.834Z,2019-06-26T18:47:58.855Z,Chicago
10040110,2019-06-26T19:18:51.358Z,2019-06-26T19:38:53.294Z,Atlanta
10040111,2019-06-26T19:31:04.570Z,,Atlanta
10040112,2019-06-26T19:33:24.490Z,2019-06-26T20:30:13.013Z,Chicago
10040113,2019-06-26T19:34:02.150Z,2019-06-26T19:56:56.652Z,Los Angeles
10040114,2019-06-26T20:20:42.350Z,,Atlanta
10040115,2019-06-26T20:31:10.939Z,2019-06-26T20:58:49.457Z,Chicago
10040116,2019-06-26T20:40:11.355Z,2019-06-26T21:06:43.869Z,Chicago
10040117,2019-06-26T20:54:49.397Z,2019-06-26T21:28:46.872Z,Chicago
10040118,2019-06-26T21:06:34.107Z,,Atlanta
10040119,2019-06-26T21:27:55.056Z,,Atlanta
10040120,2019-06-26T21:29:40.814Z,2019-08-13T14:41:04.278Z,Chicago
10040121,2019-06-26T21:41:17.493Z,2019-09-16T19:04:26.208Z,Chicago
10040122,2019-06-26T22:15:33.628Z,2019-06-26T22:47:52.261Z,Los Angeles
10040123,2019-06-26T23:15:38.257Z,2019-06-26T23:54:48.984Z,Chicago
10040124,2019-06-26T23:17:21.846Z,2019-12-01T23:33:06.955Z,Atlanta
10040125,2019-06-26T23:17:38.182Z,2019-06-26T23:39:11.107Z,Chicago
10040126,2019-06-26T23:28:41.528Z,2019-06-26T23:53:24.270Z,Chicago
10040127,2019-06-26T23:38:40.756Z,2019-06-27T00:04:57.418Z,Atlanta
10040128,2019-06-27T01:15:34.766Z,2019-06-27T01:36:30.777Z,Los Angeles
10040129,2019-06-27T02:19:48.870Z,2019-06-27T02:35:18.374Z,Chicago
10040130,2019-06-27T02:57:19.044Z,2019-06-27T03:18:54.854Z,Chicago
10040131,2019-06-27T03:02:33.324Z,,Atlanta
10040132,2019-06-27T04:04:22.083Z,2019-06-27T05:21:42.868Z,Los Angeles
10040133,2019-06-27T04:29:50.170Z,2019-06-27T14:06:14.653Z,Atlanta
10040134,2019-06-27T04:49:16.752Z,2019-06-27T05:27:05.975Z,Los Angeles
10040135,2019-06-27T05:09:47.528Z,2019-06-27T05:32:18.071Z,Chicago
10040136,2019-06-27T05:51:39.767Z,2019-06-27T06:12:07.848Z,Atlanta
10040137,2019-06-27T06:48:20.668Z,2019-06-27T07:05:41.881Z,Chicago
10040138,2019-06-27T08:08:18.643Z,,Chicago
10040139,2019-06-27T08:11:53.397Z,2019-06-27T08:29:44.101Z,Atlanta
10040140,2019-06-27T11:35:35.172Z,2019-06-27T11:52:00.405Z,Chicago
10040141,2019-06-27T11:36:19.240Z,2019-06-27T12:19:33.496Z,Atlanta
10040142,2019-06-27T11:37:29.324Z,2019-06-27T12:21:51.023Z,Atlanta
10040143,2019-06-27T12:21:18.471Z,2019-06-27T13:28:15.693Z,Atlanta
10040144,2019-06-27T12:41:12.399Z,,Atlanta
10040145,2019-06-27T13:11:35.674Z,2019-06-27T13:27:31.308Z,Chicago
10040146,2019-06-27T14:32:54.890Z,2019-06-27T14:56:48.064Z,Chicago
10040147,2019-06-27T14:46:56.649Z,2019-06-27T15:08:40.071Z,Atlanta
10040148,2019-06-27T15:15:52.417Z,,Atlanta
10040149,2019-06-27T16:40:09.763Z,2019-06-27T17:30:10.086Z,Atlanta
10040150,2019-06-27T16:44:23.443Z,2019-06-27T17:11:54.479Z,Atlanta
10040151,2019-06-27T17:05:49.183Z,2019-06-27T17:26:29.775Z,Los Angeles
10040152,2019-06-27T17:07:51.755Z,2019-06-27T17:29:24.593Z,Chicago
10040153,2019-06-27T17:45:19.521Z,,Chicago
10040154,2019-06-27T18:16:10.926Z,2019-06-27T18:41:06.910Z,Chicago
10040155,2019-06-27T18:38:35.075Z,2019-06-27T19:17:56.619Z,Chicago
10040156,2019-06-27T18:46:50.209Z,,Atlanta
10040157,2019-06-27T18:55:47.366Z,,Atlanta
10040158,2019-06-27T19:00:47.882Z,2019-08-15T19:21:55.476Z,Atlanta
10040159,2019-06-27T19:04:43.148Z,2019-07-01T03:07:24.489Z,Los Angeles
10040160,2019-06-27T19:38:42.834Z,2019-06-27T20:00:23.821Z,Atlanta
10040161,2019-06-27T19:39:16.727Z,2019-06-27T20:01:05.472Z,Atlanta
10040162,2019-06-27T19:57:02.145Z,2019-06-27T20:48:05.074Z,Atlanta
10040163,2019-06-27T20:04:14.008Z,2019-06-27T20:37:36.508Z,Los Angeles
10040164,2019-06-27T21:03:30.230Z,2019-06-27T21:22:17.778Z,Chicago
10040165,2019-06-27T21:11:47.002Z,2019-06-28T15:02:55.281Z,Chicago
10040166,2019-06-27T21:45:01.874Z,2019-06-27T23:15:50.179Z,Los Angeles
10040167,2019-06-27T21:56:52.196Z,,Atlanta
10040168,2019-06-27T22:41:03.351Z,,Chicago
10040169,2019-06-27T22:45:26.062Z,2019-06-27T23:40:53.176Z,Chicago
10040170,2019-06-27T23:08:41.409Z,2019-07-06T23:59:33.592Z,Chicago
10040171,2019-06-28T00:07:51.425Z,2019-06-28T00:51:04.916Z,Chicago
10040172,2019-06-28T00:13:29.789Z,2019-06-28T00:30:42.699Z,Chicago
10040173,2019-06-28T02:17:53.013Z,,Chicago
10040174,2019-06-28T14:29:17.826Z,2019-06-28T15:08:42.665Z,Chicago
10040175,2019-06-28T15:27:47.041Z,2019-06-28T15:37:55.229Z,Chicago
10040176,2019-06-28T15:43:53.650Z,2019-06-28T16:00:47.641Z,Atlanta
10040177,2019-06-28T15:59:43.414Z,2019-06-28T16:17:06.576Z,Chicago
10040178,2019-06-28T16:07:12.699Z,2019-06-28T17:50:57.293Z,Chicago
10040179,2019-06-28T16:27:27.697Z,,Atlanta
10040180,2019-06-28T16:54:50.676Z,2019-06-28T17:31:19.190Z,Atlanta
10040181,2019-06-28T17:47:58.073Z,2019-06-28T18:10:45.427Z,Chicago
10040182,2019-06-28T18:10:24.511Z,2019-06-28T18:30:58.474Z,Chicago
10040183,2019-06-28T19:57:27.223Z,2019-06-28T20:12:53.268Z,Chicago
10040184,2019-06-28T20:12:17.297Z,2019-06-28T20:46:19.555Z,Chicago
10040185,2019-06-28T22:14:10.248Z,2019-06-28T22:42:38.167Z,Atlanta
10040186,2019-06-29T00:04:07.071Z,,Chicago
10040187,2019-06-29T03:32:01.143Z,2019-06-29T04:06:40.715Z,Chicago
10040188,2019-06-29T04:09:38.356Z,2019-06-29T04:43:26.577Z,Los Angeles
10040189,2019-06-29T04:34:23.871Z,2019-06-29T04:45:49.661Z,Chicago
10040190,2019-06-29T09:36:11.292Z,,Atlanta
10040191,2019-06-29T14:09:42.312Z,2019-06-29T15:01:12.832Z,Chicago
10040192,2019-06-29T14:36:11.355Z,2019-06-29T15:23:54.471Z,Chicago
10040193,2019-06-29T16:10:10.968Z,2019-06-29T17:53:30.890Z,Atlanta
10040194,2019-06-29T16:21:34.340Z,2019-06-29T16:51:29.389Z,Atlanta
10040195,2019-06-29T17:44:16.445Z,2019-06-29T18:05:25.101Z,Chicago
10040196,2019-06-29T18:17:11.902Z,2019-06-29T18:38:57.174Z,Chicago
10040197,2019-06-29T19:24:11.068Z,2019-06-29T19:56:40.975Z,Atlanta
10040198,2019-06-29T20:07:27.877Z,2019-07-03T11:12:02.201Z,Los Angeles
10040199,2019-06-29T21:52:39.028Z,,Chicago
10040200,2019-06-29T21:53:26.516Z,,Chicago
10040201,2019-06-29T23:08:31.768Z,2019-06-29T23:26:31.138Z,Chicago
10040202,2019-06-30T00:51:11.923Z,2019-06-30T22:49:27.688Z,Atlanta
10040203,2019-06-30T01:47:37.471Z,2019-06-30T02:03:58.659Z,Chicago
10040204,2019-06-30T06:02:41.331Z,2019-10-15T20:15:37.889Z,Atlanta
10040205,2019-06-30T16:23:17.012Z,2019-06-30T16:50:32.344Z,Atlanta
10040206,2019-06-30T16:35:12.784Z,2019-06-30T16:48:18.212Z,Atlanta
10040207,2019-06-30T17:51:34.215Z,,Atlanta
10040208,2019-06-30T18:28:57.343Z,,Atlanta
10040209,2019-06-30T20:06:23.211Z,2019-06-30T20:34:06.811Z,Atlanta
10040210,2019-06-30T20:27:07.590Z,2019-06-30T20:41:04.264Z,Atlanta
10040211,2019-06-30T22:26:38.942Z,,Chicago
10040212,2019-06-30T22:29:20.922Z,2019-06-30T22:59:10.575Z,Atlanta
10040213,2019-06-30T23:57:28.461Z,2019-07-01T00:06:09.128Z,Atlanta
10040214,2019-06-30T23:59:11.457Z,2019-07-01T05:36:37.085Z,Chicago
10040215,2019-07-01T00:42:51.906Z,2019-07-01T01:49:16.778Z,Los Angeles
10040216,2019-07-01T01:29:40.103Z,,Atlanta
10040217,2019-07-01T02:11:59.370Z,,Los Angeles
